tweet,label
"מתקפות אוטומטיות, פצועים קשה.",1
"איום רציני, פחד מתפשט.",1
"פעולות טרור, מצב קשה.",1
"מבצעים מסוכנים, נפגעים רבים.",1
"איום מתמד, פחד תמידי.",1
"ירי ברחוב, חיילים בסכנה.",1
"פעולות טרור, פחד וחשד.",1
"חמאס מפעיל, איום ופחד.",1
"מבצעים טרור, פגיעות קשות.",1
"איום וחשד, פחד תמידי.",1
אני לא יודע מה לומר.,2
המצב הוא כזה וכזה.,2
לא היה משהו מיוחד.,2
כל דבר היה בסדר.,2
לא הייתה חוויה מיוחדת.,2
הייתה יום רגיל מאוד.,2
אין לי דעה ספציפית.,2
זה היה ממש כמו כל יום אחר.,2
"המקום היה בסדר, לא יותר מזה.",2
כלום חדש ומיוחד.,2
המופע היה מדהים ומרגש ביותר!,0
הסרט היה מרהיב ומרתק מאוד.,0
האוכל היה טעים בצורה מיוחדת.,0
המפגש היה מעורר השראה ומרגש.,0
הספר שקראתי היה מרתק ומלמד במיוחד.,0
הדייט היה נעים ומהנה ביותר.,0
המקום היה נעים ומזמין לבילוי.,0
החופשה הייתה מושלמת ומרעננת.,0
האווירה הייתה חמה ונעימה ביותר.,0
הפרפורמנס היה מושקע ומרהיב.,0
הקונצרט היה פנטסטי ומרגש ביותר.,0
האירוע היה מאורגן בצורה מושלמת ומרשים.,0
הביצים היו טריות וטעימות מאוד.,0
הסדנה הייתה מעניינת ומפתיעה במיטבה.,0
הכנסת הייתה מושקעת ומעניינת ביותר.,0
המוזיקה הייתה מרגשת ומרהיבה במיוחד.,0
הדיבורים היו מעניינים ומשמעותיים במיוחד.,0
התערוכה הייתה מרהיבה ומעוררת השראה.,0
הסרטון הייתה קצר ומעניין ביותר.,0
החוויה הייתה ייחודית ונפלאה ביותר.,0
האירוע היה נותן תחושה טובה ומרגשת ביותר.,0
הביצוע היה מרהיב ומרגש ביותר.,0
הקטע המוזיקלי היה נפלא ומרגש ביותר.,0
התמונה הייתה מרשימה ומרהיבה ביותר.,0
החוף היה שקט ונעים ביותר לשהייה.,0
הפרסום היה מרשים ומצחיק ביותר.,0
המשחק היה מהנה ומצחיק ביותר.,0
הקטע הקצר היה מעניין ומרתק ביותר.,0
הספרים היו מעניינים ומסקרנים ביותר.,0
האוכל היה טעים ומזין ביותר.,0
האנרגיה הייתה חיובית ומעוררת ביותר.,0
הכנסה הייתה מרשימה ומושקעת ביותר.,0
הספר היה מרתק ומעניין ביותר.,0
התקווה הייתה גדולה ומרגשת ביותר.,0
הצפייה הייתה מרתקת ומרגשת ביותר.,0
השיחה הייתה מעניינת ומשמעותית ביותר.,0
המשקה היה טעים ומרענן ביותר.,0
השיעור היה מעניין ומרתק ביותר.,0
הכנסה הייתה מרשימה ומשכנעת ביותר.,0
הקבוצה הייתה יצירתית ומרשימה ביותר.,0
האטרקציה הייתה מרהיבה ומרשימה ביותר.,0
החוויה הייתה מרתקת ומסעירה ביותר.,0
המתכון היה טעים ומגוון ביותר.,0
האקשן היה מרגש ומרתק ביותר.,0
האווירה הייתה מזמינה ונעימה ביותר.,0
ההצגה הייתה מרשימה ומרהיבה ביותר.,0
החיים היו מעניינים ומגוונים ביותר.,0
הדרך הייתה נעימה ונוחה ביותר לנסיעה.,0
הסדנה הייתה מקסימה ומרתקת ביותר.,0
המסעדה הייתה מקסימה ונעימה ביותר.,0
הפסטיבל היה מרשים ומפואר ביותר.,0
האווירה הייתה נעימה ונוחה ביותר.,0
השירים שלו משעממים ובורים.,1
הסרט הזה מפחיד ומגעיל.,1
התוכנית הזו משעממת ולא מעניינת.,1
המקום הזה מלוכלך ולא נעים.,1
האוכל במסעדה הזו טעמו לא טוב בכלל.,1
הסדרה הזו חסרת מעניין ושטותית.,1
הספר הזה משעמם ולא מעורר השראה.,1
המפגש עם החברים היה לא נעים ולא נעים.,1
התערוכה הזו מעוררת קיא ובזבוז זמן.,1
ההופעה הזו הייתה מפוצצת ומשעממת.,1
הפעילות הזו מצויה ואין בה שום תענוג.,1
המצב האקלימטי במקום הזה נורא ולא סביר.,1
הסרט הזה מביך ומביס את המוח.,1
הקטע הזה בספר קשה ולא נעים לקריאה.,1
האורחים במקום הזה חסרי ידע ולא מעניינים.,1
הסרט הזה מזעזע ומעורר עבריינות.,1
הביצוע בהופעה היה פגיע ולא מקצועי.,1
הסדנה הזו כבדה ולא מעניינת כלל.,1
המתכון הזה חסר טעם ואין בו שום תענוג.,1
ההצגה הזו הייתה משעממת ולא מעניינת.,1
הספר הזה מזעזע ולא מעניין אותי בכלל.,1
המשחק הזה היה חסר תוכן ולא משכנע.,1
האקשן בסרט היה מתסכל ולא מרתק.,1
המסעדה הזו לא מספקת ולא טעימה.,1
התקווה שהיה לי לאירוע התפוצצה ונמצאה שואה.,1
התוכנית הזו מבישה ולא ראויה לשידוך.,1
החוויה בפארק הייתה רעיה ולא מהנה.,1
המופע הזה היה מביך ולא מרשים.,1
התחרות הזו הייתה מטומטמת ומצחיקה.,1
הסרט הזה מאוכזב ולא שווה את הזמן.,1
הפרפורמנס הזה היה מזעזע ולא מרשים.,1
הסדרה הזו משעממת וחסרת עניין.,1
התקווה הזו נכשלה ולא מובילה לשום מקום.,1
אתה מדהים!,0
אתה גאון!,0
אתה נהדר!,0
אתה מקסים!,0
אתה יפה!,0
אתה מוכשר!,0
אתה חכם!,0
אתה משכיל!,0
אתה חמוד!,0
אתה מופלא!,0
אתה מעולה!,0
אתה נדיב!,0
אתה משגע!,0
אתה חמוד!,0
אתה חביב!,0
אתה חיובי!,0
אתה מקסים!,0
אתה מרשים!,0
אתה מלך!,0
אתה פנטסטי!,0
אתה יוצא מן הכלל!,0
אתה גבר!,0
אתה אהוב!,0
אתה תותח!,0
אתה מושלם!,0
אתה כיף!,0
אתה אישי!,0
אתה רע!,0
אתה חיים!,0
אתה טוב!,0
אתה מופלא!,0
אתה נחמד!,0
אתה חביב!,0
אתה נעים!,0
אתה אמיץ!,0
אתה רגוע!,0
אתה סוחף!,0
אתה מדהים!,0
אתה פותח לי חיוך!,0
אתה פותח פה!,0
אתה מצוין!,0
אתה חיבוק!,0
אתה קול!,0
אתה משמח!,0
אתה מקסים!,0
אתה מרגש!,0
אתה פותח לי אור!,0
אתה מבריק!,0
אתה מקצועי!,0
אתה בחור!,0
אתה אחד!,0
אתה מעודד!,0
אתה משפר יום!,0
אתה מחמיא!,0
אתה מעל ומעבר!,0
אתה נותן כיף!,0
אתה פתרון!,0
אתה חבר!,0
אתה מחזיק אותי!,0
אתה גורם לי לחייך!,0
אתה פשוט מדהים!,0
אתה יוצא מהלום!,0
אתה תותח באמת!,0
אתה מרגש אותי!,0
אתה פותח עיניים!,0
אני מתנגד לזה.,1
זה נורא באמת.,1
ממש לא טוב.,1
זה מגעיל.,1
אני מרגיש לא נוח.,1
זה מדכא אותי.,1
אני לא אוהב את זה.,1
זה מסוכן.,1
זה מרגיש כמו עבירה.,1
ממש נורא.,1
אין לי כוח לזה.,1
זה עושה לי רע.,1
מה נכון איתך?,1
זה פשוט לא טוב.,1
אני מרגיש לחוץ.,1
לא הכי נעים.,1
זה מפריע לי.,1
אין לי סבלנות לזה.,1
איך אפשר?,1
זה מרגיש מיותר.,1
זה מוזר.,1
כואב לי מזה.,1
אני מתחרט על זה.,1
זה פשוט עצוב.,1
אני לא מרוצה.,1
כמה זה מדאיג.,1
זה פוגע בי.,1
איך לא?,1
זה מרגיש כמו טעות.,1
אני לא מוכן להסתבך.,1
זה יכול להזיק.,1
זה מטריד אותי.,1
אין לי דעה.,2
לא נראה כל כך רע.,2
מה שיהיה יהיה.,2
זה קורה.,2
אני עם אף דעה.,2
אני בחוץ בנושא.,2
מי יודע מה יקרה.,2
לא יכול להתעסק.,2
"בסדר, אני בטוח שיש סיבה.",2
לא באמת מעניין אותי.,2
אני נמצא בין הצדדים.,2
לכל מי שזה עובר עליו.,2
אני מאמין שיש סיבה מסוימת.,2
מתעלם.,2
אין לי רושם.,2
אני חש באופטימיות רבה.,0
אין כמו התחושה של שמחה.,0
היום נראה מבטיח ומלא באנרגיה חיובית.,0
הכול מתנהל כמו שצריך וזה מדהים.,0
אני מרגיש קצת יותר טוב על עצמי היום.,0
אני מרגיש שהיום יהיה יום טוב מאוד.,0
מה יפה שהכול מתקדם בכיוון הנכון.,0
הרגשה מדהימה של שביעות רצון והצלחה.,0
מחויך רחב היום.,0
אני מתרגש לראות מה עתיד מחזיק לי.,0
היום מבטיח להיות יום מופלא!,0
החיוך שלי לא יכול להפסיק להתרחב.,0
"השמש מזהה, הים ירוק והחוף מזמין - מה יכול להיות יותר טוב מזה?",0
התחושה של אושר מתמשכת.,0
מרגיש פעם אחר פעם שאני מקרב להגשמת החלומות שלי.,0
היום הוא יום חגיגי של שמחה והצלחה.,0
כל דבר נראה כל כך יפה ומלא אנרגיה טובה.,0
אני נהנה כל כך מהרגע הזה שאני פשוט חייב לחלוק אותו.,0
התחושה של שלום ורוגע מלאה בי.,0
השמש מזמינה לצאת החוצה ולהנות מהיום היפה!,0
היום יום נפלא להתחיל בו את השבוע!,0
אני מרגישה שאני מקבלת את המזל הטוב ביותר!,0
הכל מתקדם בצורה כל כך חיובית.,0
התחושה של השגת מטרות והצלחות מלהפיקה.,0
אני מרגיש שאני בטוח יותר בעצמי.,0
אני חשה שאני משגשגת בחיי.,0
אני מרגישה שאני מתקרבת יותר למטרות שלי.,0
אני חש שהעתיד נראה מבטיח ומלא אופטימיות.,0
כל מה שקרה היום הוא מדהים בעיניי!,0
היום הוא יום מושלם להתחיל בו את ההרפתקאה החדשה!,0
אני מרגישה שהחיים מזמינים אותי להנות מכל רגע!,0
היום ממש מקסים ומלא תקווה!,0
אני נהנה מכל רגע ורואה את הכוח בתוכי מתחיל להתעורר.,0
היום הוא יום מושלם לחגוג את החיים!,0
היום הוא יום נהדר להתחיל בו משהו חדש ומרגש!,0
אני מרגישה שהחיים פשוט נהדרים ויפים ויש לי הרבה לחגוג!,0
החיים נראים יפים ובריאים ואני מרגישה מאוד מאושרת!,0
אני חושבת שהחיים פשוט מדהימים ויש המון מה לחגוג ולשמוח עליו!,0
היום הוא יום מהמם לפתוח דף חדש ולהתחיל רק דברים טובים!,0
"השמש זורחת, העולם מתעורר - יום מושלם להתחיל את הרפתקה חדשה!",0
אני חושבת שהיום יום מושלם להיות מאושרת ולשמוח בכל רגע!,0
היום הוא יום נפלא לפתוח לחיים דלת חדשה ולצאת למסע מרגש!,0
אני מרגישה שהיום יום מדהים לשתף בו רגעים מרגשים עם אנשים שאני אוהבת!,0
היום הוא יום מושלם להנות מכל רגע ולחגוג את החיים!,0
אני מרגישה שהיום הוא יום מושלם להתחיל בו חדשות מגניבות ומרגשות!,0
היום הוא יום נפלא להתעורר עם חיוך ולחכות לרגעים נהדרים!,0
אני מרגיש שהיום הוא הזדמנות נהדרת להיות אופטימי ולראות את החיים במבט חיובי!,0
היום הוא יום מושלם להתחיל בו עם תחושת ניצחון ואופטימיות!,0
"היום הוא יום מדהים לחייך, להתרסק ולחגוג את החיים!",0
